Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,en nombre del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3797868,movie,"Drama,Romance",B,coincide,,36592960,"[333, 326, 330]",Movies > Drama Movies | Movies > Romance Movies | Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,carita de angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0023775,movie,"Drama,Romance",B,coincide,,34414560,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la hija del mariachi,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0496199,tvSeries,"Drama,Music,Romance",B,coincide,,32453280,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,el color de la pasion,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3571894,tvSeries,"Drama,Romance",B,coincide,,31439360,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,los chicos son mejores que las flores,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1370334,tvSeries,"Comedy,Drama,Romance",A,coincide,,29559840,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,hasta que el dinero nos separe,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0815736,tvSeries,"Comedy,Drama,Romance",B,coincide,vertical,26532160,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,vecinos,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0011508,short,"Comedy,Romance,Short",B,coincide,vertical,25531120,"[330, 646, 326]",Movies > Comedy Movies | Television > Comedy TV | Movies > Romance Movies,[IAB1],1,2,externa,
Vidaa,Mexico,la familia p luche,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1244672,tvSeries,Comedy,A,coincide,vertical,25146800,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,atrevete a sonar,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1364356,tvSeries,"Drama,Romance",B,coincide,vertical,23167760,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,tres veces ana,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5378734,tvSeries,"Drama,Romance",B,coincide,,23033120,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la fuerza del destino,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0118055,movie,"Drama,Romance",B,coincide,,22584800,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,amar a muerte,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt8682608,tvSeries,Drama,A,coincide,,22436480,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
OTTera.tv,Mexico,diary of a lunatic,Family,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt4449516,movie,Comedy,B,no_coincide,,21182720,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,el amor invencible,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt22188282,tvSeries,Drama,A,coincide,,20870880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,mar de amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0098273,movie,"Crime,Drama,Mystery",B,coincide,,20290720,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,triunfo del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1743281,tvSeries,"Drama,Romance,Thriller",A,coincide,,19278720,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,nosotros los guapos,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt7112114,tvSeries,Comedy,A,coincide,vertical,18720640,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,cuidado con el angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1245565,tvSeries,"Drama,Romance",B,coincide,,15371200,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,maria de todos los angeles,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1487513,tvSeries,Comedy,A,coincide,vertical,14646880,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
TCL ADS - Springserve,Chile,game scoop! 807: i played ninja gaiden ragebound,"entertainment,review,gaming & e-sports",[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,14039840,[483],Sports,[IAB17],1,2,interna,
TCL ADS - Springserve,Mexico,dragracing,Sports,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,13354400,[483],Sports,[IAB17],1,1,interna,
Vidaa,Mexico,que pobres tan ricos,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt3307334,tvSeries,Comedy,A,coincide,vertical,12567440,"[646, 642]",Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
