Publisher,Country,contentTitle,contentGenre,contentCategory,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
OTTera.tv,Venezuela,bridge,Comedy,[-7],,,,,tt1712014,short,"Animation,Comedy,Family",B,coincide,,403360,"[329, 641, 330, 646, 334, 645]",Movies > Animation Movies | Television > Animation TV | Movies > Comedy Movies | Television > Comedy TV | Movies > Family and Children Movies | Television > Children's TV,[IAB1],0,2,externa,
TCL ADS - Springserve,Argentina,capturados,Drama,[-7],,,,,tt0023872,movie,"Drama,Romance,War",A,coincide,,400160,"[333, 326, 325]",Movies > Drama Movies | Movies > Romance Movies | Movies > Action and Adventure Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,lost colony,Fantasy,[-7],,,,,tt0875696,tvMovie,"Fantasy,Horror,Mystery",B,coincide,,398240,"[335, 336, 331]",Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1],0,2,externa,
iion Pty Ltd,Mexico,phantom breaker: battle grounds ultimate - official launch trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,397600,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),El Salvador,finding christmas,Adventure,[-7],,,,,tt11985236,movie,"Adventure,Family",B,coincide,,397440,"[325, 334]",Movies > Action and Adventure Movies | Movies > Family and Children Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,the adventures of paula peril: trailer,Action,[-7],,,,,tt3916634,movie,"Action,Adventure,Mystery",A,coincide,,397440,"[325, 331]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,zero waste,Documentary,[-7],,,,,tt27849980,movie,Documentary,B,coincide,,392320,[332],Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,glover - official first patch reveal trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,390720,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Argentina,me casé sin ti,Drama,[-7],,,,,,,,,no_comparable,,389040,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
iion Pty Ltd,Chile,the convent,Horror,[-7],,,,,tt0217331,movie,"Comedy,Horror",B,coincide,,388640,"[330, 336]",Movies > Comedy Movies | Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Chile,a wider screen,Documentary,[-7],,,,,tt35432132,short,"Documentary,Short",A,coincide,,387520,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,externa,
TCL ADs (APAC),Argentina,the fast and the furious,Drama,[-7],,,,,tt0046969,movie,"Crime,Drama,Film-Noir",B,coincide,,387040,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Argentina,13 score: trailer,Action,[-7],,,,,tt3168890,movie,Horror,A,no_coincide,,386880,[336],Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Argentina,tour de france 2025 - official refueling mechanism trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,385760,,,[IAB1],0,0,ninguna,
Televisa Univision via SpringServe,Mexico,golden edge,Comedy,[-7],,,,,,,,,no_comparable,,383920,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],0,2,interna,
"Coocaa, a SKYWORTH company",Venezuela,the cube usa ep 2 talk to me nice,Not Applicable,[IAB1-7],Television,interna,coincide,,,,,,no_comparable,,381760,,,,2,2,ninguna,titulo
iion Pty Ltd,Colombia,the amazing maurice,Anime,[-7],,,,,tt10473036,movie,"Adventure,Animation,Comedy",A,coincide,,381600,"[325, 329, 330, 335, 334]",Movies > Action and Adventure Movies | Movies > Animation Movies | Movies > Comedy Movies | Movies > Fantasy Movies | Movies > Family and Children Movies,[IAB1-5],0,3,externa,imdb
TCL ADS - Springserve,Mexico,la fugitiva 2: la mujer de negro,Thriller,[-7],,,,,,,,,no_comparable,,380000,[331],Movies > Crime and Mystery Movies,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Chile,la isla mínima,Crime,[-7],,,,,tt3253930,movie,"Crime,Mystery,Thriller",A,coincide,,377600,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Mexico,toro%20tib%c3%baron%203,Action,[-7],,,,,,,,,no_comparable,,376480,[325],Movies > Action and Adventure Movies,[IAB1],0,2,interna,
iion Pty Ltd,Mexico,war robots: frontiers - official ‘perfect crime’ story trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,375840,,,[IAB1],0,0,ninguna,
OTTera.tv,Venezuela,feeling butterflies,Family,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt18313970,tvMovie,"Comedy,Drama,Romance",A,no_coincide,,370880,"[330, 646, 333, 647, 326]",Movies > Comedy Movies | Television > Comedy TV | Movies > Drama Movies | Television > Drama TV | Movies > Romance Movies,[IAB1],1,2,externa,
TCL ADS - Springserve,Mexico,a good dinner party,Comedy,[-7],,,,,tt8907396,short,"Comedy,Short",A,coincide,,369600,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],0,2,externa,
"Coocaa, a SKYWORTH company",Venezuela,viagem you must go - guia michelin 2026,Lifestyle,[IAB20],Travel,interna,compatible,generico,,,,,no_comparable,,369440,[640],Television,[IAB1-7],1,2,interna,contentSeries
TCL ADs (APAC),Mexico,bad beat,Not Applicable,[-7],,,,,tt13475332,short,"Drama,Short",B,sin_genero_declarado,,365920,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
TCL ADS - Springserve,Mexico,vile_trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,363840,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,young mr. lincoln,Drama,[-7],,,,,tt0032155,movie,"Biography,Drama",A,coincide,,362560,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Argentina,an introduction to beatboxing,Not Applicable,[-7],,,,,,,,,no_comparable,,359040,,,[IAB1],0,0,ninguna,
OTTera.tv,Argentina,baby%20won%e2%80%99t%20you%20please%20come%20home%20%28michelle%20hurst%20%26%20melanie%20nicholls-king%29,Not Applicable,[-7],,,,,,,,,no_comparable,,358880,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),Mexico,caught on cam,Entertainment,[-7],,,,,,,,,no_comparable,,356320,,,[IAB1],0,1,ninguna,
TCL ADS - Springserve,Mexico,toro%20tib%c3%baron%203,Not Applicable,[-7],,,,,,,,,no_comparable,,356000,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Mexico,journeys in india: s1. journeys in india,Not Applicable,[-7],,,,,tt3783240,tvSeries,Documentary,C,no_comparable,,354880,,,[IAB1],0,0,ninguna,
TCL ADs (APAC),Chile,paladin crossworlds: trailer,Sci-Fi,[-7],,,,,tt26629410,movie,Sci-Fi,A,coincide,,354720,[327],Movies > Science Fiction Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Mexico,underdog,Action,[-7],,,,,tt9493708,movie,"Action,Drama,Sport",B,coincide,,354240,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Argentina,a story for happy,Action,[-7],,,,,tt3884392,short,"Drama,Short",A,no_coincide,,353280,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
iion Pty Ltd,Peru,club,Drama,[-7],,,,,tt18289658,movie,Drama,B,coincide,,352960,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Argentina,desolate soul and the lingering ghost,Horror,[-7],,,,,tt11325944,movie,"Drama,Mystery,Thriller",A,no_coincide,,351600,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,stingray greatest hits,Entertainment,[-7],,,,,,,,,no_comparable,,351040,[640],Television,[IAB1-7],0,2,serie,contentSeries
TCL ADs (APAC),Peru,lost in the maze,Adventure,[-7],,,,,tt29602142,movie,Documentary,A,no_coincide,,350720,[332],Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Venezuela,a date with my husband,Romance,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt15782622,movie,Drama,A,no_coincide,,348320,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,the internet,Not Applicable,[-7],,,,,tt0113957,movie,"Action,Crime,Drama",D,no_comparable,,348160,,,[IAB1],0,0,ninguna,
PML Digital,Argentina,howzzattt- cricket miracles season 1,Anime,[-7],,,,,,,,,no_comparable,,345600,[641],Television > Animation TV,[IAB1-7],0,3,interna,titulo
Select Plus PTE LTD (CTV),Chile,king of newark,Action,[-7],,,,,tt5463114,movie,"Action,Crime,Drama",A,coincide,,344960,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Argentina,impossible%20horror%3a%20trailer,Horror,[-7],,,,,tt7509538,movie,Horror,A,coincide,,344800,[336],Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Chile,9 kings - official release date trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,340640,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,something scary season 3,Horror,[-7],,,,,tt8192306,tvSeries,"Animation,Horror,Short",B,coincide,,340480,[641],Television > Animation TV,[IAB1-7],0,3,externa,titulo
AWG Media,Argentina,de mala e cuia em joão pessoa,Lifestyle,[IAB20-1],Adventure Travel,interna,compatible,generico,,,,,no_comparable,,340000,[640],Television,[IAB1-7],1,2,interna,contentSeries
iion Pty Ltd,Mexico,cat & keet  season 1,Anime,[-7],,,,,tt6443326,tvSeries,Animation,C,no_comparable,,339680,[641],Television > Animation TV,[IAB1-7],0,3,interna,titulo
OTTera.tv,Venezuela,assassinato em new hampshire: a história inteligente de pamela,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,339040,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
AWG Media,Argentina,desafio com gabigol e everton ribeiro,Entertainment,[IAB17],Sports,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,335680,[640],Television,[IAB1-7],1,2,serie,contentSeries
iion Pty Ltd,Mexico,alien%20high%20,Not Applicable,[-7],,,,,tt18501888,movie,"Action,Adventure,Animation",B,sin_genero_declarado,,334400,"[325, 329, 334]",Movies > Action and Adventure Movies | Movies > Animation Movies | Movies > Family and Children Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Venezuela,a terrível suspeita,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt0102901,tvMovie,Drama,A,coincide,,330080,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
TCL ADs (APAC),Colombia,cc & company,Drama,[-7],,,,,,,,,no_comparable,,326080,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
iion Pty Ltd,Argentina,true colors : trailer,Drama,[-7],,,,,tt0103125,movie,Drama,B,coincide,,322320,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Televisa Univision via SpringServe,Mexico,vix,Drama,[-7],,,,,tt29704967,movie,"Action,Drama,Horror",B,coincide,,319520,"[325, 333, 336]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Chile,rain,Entertainment,[-7],,,,,tt0046076,movie,"Drama,Musical,Romance",B,sin_genero_declarado,,317120,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
Connekt Media (oRTB CTV),Mexico,Not Applicable,Family,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,,317120,[645],Television > Children's TV,[IAB1-7],2,3,interna,declarado
TCL ADs (APAC),Chile,the bounty killer: trailer,Western,[-7],,,,,tt3209242,movie,"Action,Drama,Western",B,coincide,,315840,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
AWG Media,Argentina,desafio impossível - chutando a bola pra fora do estádio!,Entertainment,[IAB17],Sports,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,312960,[640],Television,[IAB1-7],1,2,serie,contentSeries
Zeasn Europe B.V. (Springserve),Peru,fail_tube,Movies,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,308480,[324],Movies,[IAB1-5],1,2,ninguna,genero
TCL ADs (APAC),Mexico,cgtn-espanol,News,[-7],,,,,,,,,no_comparable,,308000,[379],News and Politics,[IAB12],0,1,interna,
iion Pty Ltd,Peru,eve: trailer,Horror,[-7],,,,,tt6189372,movie,"Drama,Thriller",B,no_coincide,,307200,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,sweet taste of souls,Horror,[-7],,,,,tt8985390,movie,"Fantasy,Horror,Thriller",A,coincide,,304640,"[335, 336, 331]",Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
Pluto LATAM via SpringServe,Colombia,Not Applicable,Hobbies,"[246, 335, 652]",Hobbies & Interests > Sci-fi and Fantasy | Movies > Fantasy Movies | Television > Science Fiction TV,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,301600,,,,3,3,ninguna,
TCL ADs (APAC),Argentina,guardianes de la luz,Comedy,[-7],,,,,,,,,no_comparable,,300320,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],0,2,interna,
TCL ADs (APAC),Peru,alfaaz_trailer,Drama,[-7],,,,,,,,,no_comparable,,300160,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
iion Pty Ltd,Argentina,surfing favela,Movies,[-7],,,,,tt0949774,movie,Documentary,A,sin_genero_declarado,,294720,[332],Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
TCL ADS - Springserve,Mexico,cine en espanol,Movies,[-7],,,,,,,,,no_comparable,,293600,[324],Movies,[IAB1-5],0,2,ninguna,genero
iion Pty Ltd,Argentina,box playlist,Entertainment,[-7],,,,,,,,,no_comparable,,292800,,,[IAB1],0,1,ninguna,
Aluna Limited,Peru,haunted_trailer,Horror,[-7],,,,,,,,,no_comparable,,291360,[336],Movies > Horror Movies,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Mexico,black fly,Drama,[-7],,,,,tt3605304,movie,Thriller,A,no_coincide,,290560,[331],Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Ecuador,naked lies,Drama,[-7],,,,,tt0139487,movie,"Action,Crime,Drama",B,coincide,,288480,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Chile,we're still together,Adventure,[-7],,,,,tt3755228,movie,Drama,A,no_coincide,,287200,"[333, 328]",Movies > Drama Movies | Movies > Indie and Arthouse Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Venezuela,13 score,Action,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt3168890,movie,Horror,A,no_coincide,,286720,[336],Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Argentina,wadi al jinn - al hazrad - s2,Drama,[-7],,,,,,,,,no_comparable,,275200,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
Televisa Univision via SpringServe,Argentina,simplemente maria,Drama,[-7],,,,,tt0211866,tvSeries,"Drama,Romance",B,coincide,,273120,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],0,3,externa,imdb
OTTera.tv,Venezuela,no strings,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt4075496,short,"Drama,Romance,Short",B,coincide,,272640,"[333, 647, 326]",Movies > Drama Movies | Television > Drama TV | Movies > Romance Movies,[IAB1],1,2,externa,
TCL ADs (APAC),El Salvador,haunted_trailer,Horror,[-7],,,,,,,,,no_comparable,,270720,[336],Movies > Horror Movies,[IAB1],0,2,interna,
iion Pty Ltd,Peru,nail in the coffin: the fall & rise of vampiro,Documentary,[-7],,,,,tt10489756,movie,"Biography,Documentary,Sport",A,coincide,,269120,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
TCL ADS - Springserve,Argentina,bala%20na%20agulha,Not Applicable,[-7],,,,,tt0149898,tvMovie,"Action,Mystery,Thriller",A,sin_genero_declarado,,264160,"[325, 331]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies,[IAB1],0,2,externa,
iion Pty Ltd,Peru,tomahawk trail,Western,[-7],,,,,tt0165990,movie,"Drama,Western",A,coincide,,262240,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Xapads Media - CTV,Chile,dj central tv - season 05. ep. 10,Entertainment,[IAB1-6],Music,interna,compatible,generico,,,,,no_comparable,,261600,[640],Television,[IAB1-7],1,2,ninguna,titulo
Select Plus PTE LTD (CTV),Mexico,documentaries,Documentary,[-7],,,,,,,,,no_comparable,,260800,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
TCL ADS - Springserve,Mexico,"\did i mention\"" (sing-along)   descendants music video""",Entertainment,[-7],,,,,,,,,no_comparable,,260640,,,[IAB1],0,1,ninguna,
OTTera.tv,Venezuela,om nom,Not Applicable,[-7],,,,,tt4643420,tvSeries,"Action,Adventure,Animation",C,no_comparable,,260000,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Peru,morte em pequenas doses,Drama,[-7],,,,,tt0112835,tvMovie,"Crime,Drama,Thriller",A,coincide,,258880,"[331, 333, 647]",Movies > Crime and Mystery Movies | Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
OTTera.tv,Argentina,exhaustion,Entertainment,[-7],,,,,tt11000720,short,"Drama,Short",D,no_comparable,,257280,,,[IAB1],0,1,ninguna,
Select Plus PTE LTD (CTV),Argentina,navidad con las gemelas,Romance,[-7],,,,,tt29621759,movie,Comedy,A,no_coincide,,255520,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,asaltantes de tumbas,Fantasy,[-7],,,,,,,,,no_comparable,,254560,[335],Movies > Fantasy Movies,[IAB1],0,2,interna,
OTTera.tv,Peru,wolf girl: trailer,Horror,[-7],,,,,tt0265752,movie,"Drama,Fantasy,Horror",B,coincide,,254080,"[333, 335, 336]",Movies > Drama Movies | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Mexico,period chart_trailer,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,254080,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Guatemala,al diablo con los guapos,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1132292,tvSeries,"Drama,Romance",A,coincide,,253280,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Select Plus PTE LTD (CTV),Peru,lovemakers: trailer,Romance,[-7],,,,,tt2015478,movie,"Comedy,Romance",A,coincide,,251840,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Chile,mondoyan season 1,Anime,[-7],,,,,,,,,no_comparable,,250560,[641],Television > Animation TV,[IAB1-7],0,3,interna,titulo
TCL ADs (APAC),Mexico,kids+ (es),Family,[-7],,,,,,,,,no_comparable,,245760,"[334, 645]",Movies > Family and Children Movies | Television > Children's TV,[IAB1],0,2,interna,
TCL ADs (APAC),Mexico,all%20its%20takes%20,Not Applicable,[-7],,,,,,,,,no_comparable,,245440,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),Chile,darling. darling. wendy,Drama,[-7],,,,,tt7345932,short,"Drama,Fantasy,Short",A,coincide,,244000,"[333, 647, 335]",Movies > Drama Movies | Television > Drama TV | Movies > Fantasy Movies,[IAB1],0,2,externa,
iion Pty Ltd,Peru,grudge race,Action,[-7],,,,,tt6291472,tvSeries,Reality-TV,A,no_coincide,,244000,[651],Television > Reality TV,[IAB1-7],0,3,externa,imdb
iion Pty Ltd,Mexico,the%20length%20of%20time,Documentary,[-7],,,,,,,,,no_comparable,,242720,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Argentina,sub-verge - official trailer   galaxies gaming showcase 2025,Not Applicable,[-7],,,,,,,,,no_comparable,,242240,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Argentina,the%20signature%20,Romance,[-7],,,,,tt28435822,movie,Drama,B,no_coincide,,241760,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Argentina,jagaban,Drama,[-7],,,,,,,,,no_comparable,,239840,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,the buddy cop,Action,[-7],,,,,tt20412912,movie,Comedy,A,no_coincide,,239200,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,shadow of vengeance,Action,[-7],,,,,tt22794158,movie,,C,no_comparable,,239040,[325],Movies > Action and Adventure Movies,[IAB1],0,2,interna,
OTTera.tv,Argentina,el despertar de un asesino,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,238560,,,,1,1,ninguna,
TCL ADs (APAC),Colombia,polis corruptos,Comedy,[-7],,,,,tt11317932,movie,Comedy,B,coincide,,238080,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
Plex TV  via OW OTT,Venezuela,Not Applicable,Thriller,[-7],,,,,,,,,no_comparable,,237920,[331],Movies > Crime and Mystery Movies,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Peru,freshman year,Drama,[-7],,,,,tt11618536,movie,"Comedy,Drama,Romance",B,coincide,,235360,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
FUNKE Digital GmbH | Publica,Mexico,tormenta oscura: la última tormenta,Horror,[-7],,,,,,,,,no_comparable,,235200,[336],Movies > Horror Movies,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Mexico,a-z b-flix,Entertainment,[-7],,,,,,,,,no_comparable,,234400,,,[IAB1],0,1,ninguna,
AWG Media,Peru,chicago p.d. ep 708: no regrets,Action,[IAB1-7],Television,externa,coincide,,tt2805096,tvSeries,"Action,Crime,Drama",A,coincide,,233920,[647],Television > Drama TV,[IAB1-7],2,3,externa,titulo
Roku - oRTB,Mexico,Not Applicable,Not Applicable,"[IAB1-7, IAB7, IAB7-35, IAB7-38]",Television | Health & Fitness | Pediatrics | Senor Health,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,231040,,,,2,2,serie,contentSeries
iion Pty Ltd,Colombia,road 2 smoke out_trailer,Documentary,[-7],,,,,,,,,no_comparable,,229280,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
iion Pty Ltd,Argentina,7th commandment,Drama,[-7],,,,,,,,,no_comparable,,227680,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
TCL ADs (APAC),Colombia,melissa,Drama,[-7],,,,,tt0156788,movie,Drama,B,coincide,,227040,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,chess,Not Applicable,[-7],,,,,tt0842001,movie,"Action,Comedy,Crime",D,no_comparable,,226240,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Peru,where love has gone,Drama,[-7],,,,,tt0058745,movie,Drama,B,coincide,,223520,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Aluna Limited,Peru,única tv,Lifestyle,[-7],,,,,,,,,no_comparable,,222720,,,[IAB1],0,1,interna,
TCL ADS - Springserve,Argentina,heavenquest%3a%20a%20pilgrim%27s%20progress,Not Applicable,[-7],,,,,tt5167200,movie,"Action,Adventure,Fantasy",A,sin_genero_declarado,,220960,"[325, 335]",Movies > Action and Adventure Movies | Movies > Fantasy Movies,[IAB1-5],0,3,externa,imdb
Xapads Media - CTV,Argentina,ep 31 sleight of foot,Animation,"[IAB1-7, IAB17-12]",Television | Football,interna,compatible,generico,,,,,no_comparable,,220480,[641],Television > Animation TV,[IAB1-7],2,3,interna,contentSeries
TCL ADS - Springserve,Mexico,the island diaries: the island diaries,Lifestyle,[-7],,,,,,,,,no_comparable,,219840,,,[IAB1],0,1,interna,
TCL ADS - Springserve,Mexico,victims of child abuse,Documentary,[-7],,,,,,,,,no_comparable,,217600,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
TCL ADs (APAC),Ecuador,etiqueta no rigurosa,Documentary,[-7],,,,,tt5952720,movie,Documentary,A,coincide,,216320,[332],Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Colombia,x-men: fénix oscura,Sci-Fi,[-7],,,,,tt6565702,movie,"Action,Adventure,Sci-Fi",A,coincide,,216320,"[325, 327]",Movies > Action and Adventure Movies | Movies > Science Fiction Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Argentina,undercurrents,Documentary,[-7],,,,,tt28490224,short,"Documentary,Short",B,coincide,,215760,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,externa,
iion Pty Ltd,Argentina,weird toons,Animation,[-7],,,,,,,,,no_comparable,,215200,"[329, 641]",Movies > Animation Movies | Television > Animation TV,[IAB1],0,2,interna,
AWG Media,Peru,2026 championship format announcement,Not Applicable,[IAB17-1],Auto Racing,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,213440,,,,2,2,ninguna,
TCL ADs (APAC),Mexico,dedh ishqiya,Drama,[-7],,,,,tt2675978,movie,"Comedy,Drama,Romance",A,coincide,,213280,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
Xapads Media - CTV,Argentina,a volta do jogo do zoom! - o final mais tenso possível,Game Show,[IAB17],Sports,interna,compatible,generico,,,,,no_comparable,,213120,[640],Television,[IAB1-7],1,2,interna,contentSeries
iion Pty Ltd,Argentina,william kelly's war: trailer,Action,[-7],,,,,tt4149656,movie,"Drama,War",A,coincide,,213120,"[333, 325]",Movies > Drama Movies | Movies > Action and Adventure Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,escape tv,Documentary,[-7],,,,,,,,,no_comparable,,212960,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
iion Pty Ltd,Argentina,focus,Entertainment,[-7],,,,,tt6815862,video,"Music,Short",B,sin_genero_declarado,,212480,[338],Music and Audio,[IAB1-6],0,1,externa,
