Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Vidaa,Mexico,jajaja,Comedy,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt1452626,movie,"Comedy,Drama,Romance",A,coincide,forma,63734720,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,las hijas de la senora garcia,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt32872848,tvSeries,Drama,A,coincide,,52971840,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,por amar sin ley,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt7907384,tvSeries,Drama,A,coincide,,51450240,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,maria la del barrio,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0163464,tvSeries,"Drama,Romance",B,coincide,,45623520,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,amor bravio,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2266983,tvSeries,"Drama,Romance",A,coincide,,45436160,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,40 y 20,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt5711512,tvSeries,Comedy,A,coincide,,38603520,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
PML Digital,Chile,catalunya �ber alles!,Drama,[sports],sports,interna,contradice,vertical:deportes,,,,,no_comparable,,37563200,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,una familia con suerte,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1853455,tvSeries,"Comedy,Drama,Family",A,coincide,,37534240,"[646, 647, 645, 642]",Television > Comedy TV | Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
PML Digital,Chile,humble pie,Drama,[sports],sports,externa,contradice,vertical:deportes,tt0790612,movie,"Comedy,Drama",B,coincide,vertical,37469600,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,goblin el guardian,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,32942240,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Televisa Univision via SpringServe,Argentina,avenida brasil,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2303077,tvSeries,"Crime,Drama,Thriller",B,coincide,,31267920,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,cabo,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt21239248,tvSeries,Drama,B,coincide,,30803840,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,en nombre del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3797868,movie,"Drama,Romance",B,coincide,,28736960,"[333, 326, 330]",Movies > Drama Movies | Movies > Romance Movies | Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,acelerados,Sports,[IAB1-6],Music,externa,contradice,vertical:musica,tt7057612,tvSeries,Sport,B,sin_genero_declarado,,27748560,[483],Sports,[IAB17],1,1,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,carita de angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0023775,movie,"Drama,Romance",B,coincide,,27533440,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,hasta que el dinero nos separe,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0815736,tvSeries,"Comedy,Drama,Romance",B,coincide,vertical,26532160,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,fuego en la sangre,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0117005,video,Drama,B,coincide,vertical,25703600,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
Vidaa,Mexico,vecinos,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0011508,short,"Comedy,Romance,Short",B,coincide,vertical,25531120,"[330, 646, 326]",Movies > Comedy Movies | Television > Comedy TV | Movies > Romance Movies,[IAB1],1,2,externa,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la hija del mariachi,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0496199,tvSeries,"Drama,Music,Romance",B,coincide,,25306080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,los chicos son mejores que las flores,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1370334,tvSeries,"Comedy,Drama,Romance",A,coincide,,24458080,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,atrevete a sonar,drama,[IAB12],News,externa,contradice,vertical:noticias,tt1364356,tvSeries,"Drama,Romance",B,coincide,vertical,20719440,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la familia p luche,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1244672,tvSeries,Comedy,A,coincide,vertical,20405600,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,tres veces ana,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5378734,tvSeries,"Drama,Romance",B,coincide,,19066880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,amar a muerte,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt8682608,tvSeries,Drama,A,coincide,,18264000,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,el amor invencible,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt22188282,tvSeries,Drama,A,coincide,,17527040,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,nosotros los guapos,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt7112114,tvSeries,Comedy,A,coincide,vertical,16838480,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,mar de amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0098273,movie,"Crime,Drama,Mystery",B,coincide,,16776320,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,triunfo del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1743281,tvSeries,"Drama,Romance,Thriller",A,coincide,,15198240,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la usurpadora 1998,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,vertical,14648560,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Chile,game scoop! 807: i played ninja gaiden ragebound,"entertainment,review,gaming & e-sports",[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,14039840,[483],Sports,[IAB17],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,cuidado con el angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1245565,tvSeries,"Drama,Romance",B,coincide,,12582240,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,por ella soy eva,comedy,[IAB12],News,interna,contradice,vertical:noticias,tt2206767,tvSeries,Drama,C,no_comparable,vertical,11640800,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
PML Digital,Chile,american apocalypse,Horror,[sports],sports,externa,contradice,vertical:deportes,tt2292196,movie,Thriller,A,no_coincide,vertical,11319040,[331],Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,ingenium: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt3641064,movie,Thriller,A,no_coincide,vertical,11280000,[331],Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,brooklyn love stories,Romance,[sports],sports,externa,contradice,vertical:deportes,tt7038246,movie,"Drama,Romance",A,coincide,vertical,11273280,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,companion: trailer,Action,[sports],sports,externa,contradice,vertical:deportes,tt12358476,short,"Drama,Fantasy,Horror",B,no_coincide,vertical,11272640,"[333, 647, 335, 336]",Movies > Drama Movies | Television > Drama TV | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1],1,2,externa,
PML Digital,Chile,eve: trailer,Horror,[sports],sports,externa,contradice,vertical:deportes,tt6189372,movie,"Drama,Thriller",B,no_coincide,vertical,11269120,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,agenda: payback: trailer,Action,[sports],sports,externa,contradice,vertical:deportes,tt4788744,movie,Thriller,A,no_coincide,vertical,11260480,[331],Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,beast no more: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt4634402,movie,"Horror,Thriller",A,no_coincide,vertical,11252320,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,corona: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt11766262,movie,"Drama,Thriller",B,coincide,vertical,11238080,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,ovid and the art of love: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt4875674,movie,Drama,A,coincide,vertical,11238080,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,la flamme rouge,Horror,[sports],sports,externa,contradice,vertical:deportes,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,vertical,11236960,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,hatchback: trailer,Romance,[sports],sports,externa,contradice,vertical:deportes,tt5982922,movie,Comedy,B,no_coincide,vertical,11236480,[330],Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,hide and bleed: trailer,Horror,[sports],sports,externa,contradice,vertical:deportes,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,vertical,11236160,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,penance lane: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt1964995,movie,Horror,A,no_coincide,vertical,11234560,[336],Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,rollers: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt9124868,movie,Comedy,B,no_coincide,vertical,11219520,[330],Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,que pobres tan ricos,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt3307334,tvSeries,Comedy,A,coincide,vertical,10837600,"[646, 642]",Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,aqueles caras - podpah (2/2),Comedy,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,,,,,no_comparable,vertical,10494240,[646],Television > Comedy TV,[IAB1-7],1,3,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,transplant s4 ep 9 who is mags?,Not Applicable,"[IAB1-7, IAB19-29]",Television | Entertainment,externa,contradice,vertical:tecnologia,tt10936342,tvSeries,Drama,B,sin_genero_declarado,,10490560,[647],Television > Drama TV,[IAB1-7],2,3,externa,titulo
"Coocaa, a SKYWORTH company",Argentina,darmstadt 98 x elversberg - bundesliga,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10484320,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,rodrigo góes - ciência sem fim (2/2),Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,10475840,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,st pauli x colonia - bundesliga,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10473280,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,andrés sánchez - portas abertas,Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,10466880,[640],Television,[IAB1-7],2,2,interna,contentSeries
Vidaa,Mexico,maria de todos los angeles,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1487513,tvSeries,Comedy,A,coincide,vertical,10465440,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,al nasrr x al najma (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10462080,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,mito hollyhocky x kashima antlers (2/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10461760,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,sport x avai - série b (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10460000,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nippon professional baseball,Baseball,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Baseball,,,,,no_comparable,,10454560,[545],Sports > Baseball,[IAB17-2],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,episode 14,Adventure,[IAB20],Travel,interna,contradice,vertical:viajes,,,,,no_comparable,,10448320,[640],Television,[IAB1-7],1,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,urawa red diamond x tokyo verdy (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10446560,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nagoya grampus x avispa fukuoka (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10444960,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,dra. deolane - podpah (1/2),Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,10440320,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,aqueles caras - podpah (1/2),Comedy,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,,,,,no_comparable,vertical,10439360,[646],Television > Comedy TV,[IAB1-7],1,3,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,dra. deolane - podpah (2/2),Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,10425920,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,2025 socca world championships,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10423680,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,osnabruck x verl - bundesliga,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10420480,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,rogério vilela - portas abertas,Comedy,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,,,,,no_comparable,vertical,10420160,[646],Television > Comedy TV,[IAB1-7],1,3,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,al ittihad x neom - saudi pro league,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10418240,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,the cooligans,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10416800,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,pulisic,Soccer,[IAB17-1],Auto Racing,externa,contradice,sub:Auto Racing!=Soccer,tt34768397,tvSeries,"Documentary,Sport",A,sin_genero_declarado,,10412800,[533],Sports > Soccer,[IAB17-44],2,2,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,safe room,Drama,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt0258000,movie,"Crime,Drama,Thriller",B,coincide,,10411200,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,off the pitch,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10409440,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,rafael brandão e jorlan - flow,Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,10409120,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,igor 3k - portas abertas,Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,vertical,10401600,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,the breakfast club,Reality,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt0088847,movie,"Comedy,Drama",B,no_coincide,,10401280,"[330, 333, 334]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,thsca game of the week,Football,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=American Football,,,,,no_comparable,,10400000,[484],Sports > American Football,[IAB17-12],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,arena inter,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10399360,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,scoreline: soccer highlights & analysis,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,10392960,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
