Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
TCL ADs (APAC),Argentina,american apocalypse: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt2292196,movie,Thriller,A,no_coincide,,441120,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,krubeck,Nature,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,438400,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
Xapads Media - CTV,Chile,the cube usa ep 6 can i get out of here,Not Applicable,[IAB1-7],Television,interna,coincide,,,,,,no_comparable,,430720,,,,2,2,ninguna,titulo
Select Plus PTE LTD (CTV),Colombia,as my heart beats,Drama,[IAB1-5],Movies,externa,compatible,generico,tt9420086,short,"Drama,Short",A,coincide,,430720,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
Xapads Media - CTV,Chile,stitch it,Lifestyle,[IAB18],Style & Fashion,interna,compatible,generico,,,,,no_comparable,,426400,[640],Television,[IAB1-7],1,2,interna,contentSeries
Select Plus PTE LTD (CTV),Mexico,kaprice%202%3a%20the%20rise%20of%20mike%20g,Not Applicable,,,,,,,,,,no_comparable,,422080,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),Mexico,the wrong number,Drama,[IAB1-5],Movies,externa,coincide,,tt26773792,movie,Drama,B,coincide,,421760,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Unruly Group LLC (oRTB),Colombia,Not Applicable,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,421440,[336],Movies > Horror Movies,[IAB1],1,2,interna,
OTTera.tv,Venezuela,ingenium: trailer,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt3641064,movie,Thriller,A,no_coincide,,415360,[331],Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Dominican Republic,bella's story_trailer,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,408320,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
PML Digital,Chile,as one (neil morrissey),Drama,[sports],sports,interna,contradice,vertical:deportes,,,,,no_comparable,vertical,404960,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,4acetv,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,404160,,,,1,1,ninguna,
Select Plus PTE LTD (CTV),Mexico,the%20sleeping%20room,Horror,[IAB1-5],Movies,externa,coincide,,tt3298190,movie,Horror,A,coincide,,394880,"[336, 328]",Movies > Horror Movies | Movies > Indie and Arthouse Movies,[IAB1-5],2,3,externa,imdb
Kargo,Mexico,Not Applicable,Western,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,392960,,,,1,1,interna,
TCL ADs (APAC),Ecuador,rollers: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt9124868,movie,Comedy,B,no_coincide,,391360,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,nomads_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,388800,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Colombia,the dark tapes,"horror,mystery,sci-fi",[IAB1-5],Movies,externa,coincide,,tt5068650,movie,"Horror,Mystery,Sci-Fi",A,coincide,,386240,"[336, 331, 327]",Movies > Horror Movies | Movies > Crime and Mystery Movies | Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,martin's hotel,Home & Garden,,,,,,,,,,no_comparable,,384960,,,[IAB1],0,0,ninguna,
OTTera.tv,Ecuador,buzzard hollow beef: trailer,Horror,[IAB1],Arts & Entertainment,externa,compatible,generico,tt5312266,movie,Horror,A,coincide,,384800,[336],Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Mexico,underdog,Action,[IAB1-5],Movies,externa,coincide,,tt9493708,movie,"Action,Drama,Sport",B,coincide,,383040,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,bozo,Comedy,[IAB1-5],Movies,externa,compatible,generico,tt6003646,short,"Comedy,Drama,Romance",B,coincide,,379840,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,declarado
TCL ADS - Springserve,Chile,unbreak,Drama,[IAB1-5],Movies,externa,coincide,,tt26759487,movie,Drama,A,coincide,,379040,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,lady belladonna's tales from the inferno_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,378240,[336],Movies > Horror Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Colombia,heavenquest: a pilgrim's progress,Drama,[IAB1-5],Movies,externa,coincide,,tt5167200,movie,"Action,Adventure,Fantasy",A,no_coincide,,377760,"[325, 335]",Movies > Action and Adventure Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Colombia,manifest tv,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,377120,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Chile,volverse verde,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,376000,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Colombia,neptunia riders vs dogoos - official gameplay overview trailer,Not Applicable,,,,,,,,,,no_comparable,,373920,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Mexico,friends only,Family,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt15680876,movie,"Drama,Romance",A,no_coincide,,373280,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Chile,cgtn,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,371520,,,,1,1,interna,
Select Plus PTE LTD (CTV),Mexico,real stories with christ - season three,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,369600,[647],Television > Drama TV,[IAB1-7],1,3,interna,titulo
TCL ADS - Springserve,Argentina,el%20sonido%20y%20la%20furia,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,366560,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Chile,love is the drug: trailer,Thriller,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0266732,movie,Drama,B,no_coincide,,364960,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Mexico,code of trust,Documentary,[IAB1],Arts & Entertainment,externa,compatible,generico,tt8137872,movie,Documentary,A,coincide,,364320,[332],Movies > Documentary Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Colombia,american apocalypse,Horror,[IAB1-5],Movies,externa,coincide,,tt2292196,movie,Thriller,A,no_coincide,,364160,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,antarctica - tales from the end of the world,Nature,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,364160,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,deceptive,Crime,[IAB1],Arts & Entertainment,externa,compatible,generico,tt14108010,movie,"Action,Crime,Drama",B,coincide,,359680,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
TCL ADS - Springserve,Mexico,what a girl wants,"drama,romance",[IAB1-5],Movies,externa,coincide,,tt0286788,movie,"Comedy,Drama,Family",B,coincide,,358080,"[330, 333, 334]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,mib: international,Not Applicable,[IAB1-22],Arts & Entertainment (tier 2 inexistente),ninguna,no_evaluable,sin_evidencia,tt2283336,movie,"Action,Adventure,Comedy",C,no_comparable,,356640,,,,1,1,ninguna,
OTTera.tv,Venezuela,april in winter,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt9001404,short,"Drama,Short",A,coincide,,356160,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
iion Pty Ltd,Chile,narbhakshanam_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,355360,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Costa Rica,catalunya �ber alles!,drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,354880,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Venezuela,flou detonacion,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,354560,[336],Movies > Horror Movies,[IAB1],1,2,interna,
AWG Media,Chile,mito hollyhocky x kashima antlers (2/2),Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,353760,,,,1,1,interna,contentSeries
AWG Media,Mexico,en su mundo,Crime,[IAB1-5],Movies,interna,compatible,generico,,,,,no_comparable,,352160,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,interna,declarado
TCL ADs (APAC),Mexico,el%20esqueleto%20de%20la%20senora%20morales%20aka%20skeleton%20of%20mrs.%20morales,Not Applicable,,,,,,,,,,no_comparable,,350400,,,[IAB1],0,0,ninguna,
OTTera.tv,Argentina,snow’s touch,Adventure,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,350160,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Colombia,estrella de la mañana,Western,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,349120,,,,1,1,interna,
iion Pty Ltd,Mexico,rollers: trailer,"drama,music,comedy",[IAB1-6],Music,externa,coincide,,tt9124868,movie,Comedy,B,coincide,vertical,347200,[330],Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
TCL ADS - Springserve,Mexico,deadly crush,Horror,[IAB1-5],Movies,externa,coincide,,tt7580598,movie,"Action,Romance,Thriller",B,no_coincide,,346240,"[325, 326, 331]",Movies > Action and Adventure Movies | Movies > Romance Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Argentina,the crossroads,Drama,[IAB1-5],Movies,externa,coincide,,tt0189499,movie,"Drama,Romance",B,coincide,,345760,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Argentina,we three kings,Drama,[IAB1-5],Movies,externa,coincide,,tt13091334,movie,Family,B,no_coincide,,341760,[334],Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Argentina,doors,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt12483708,movie,Sci-Fi,B,coincide,,340640,[327],Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,zarra's law_trailer,Crime,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,340480,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,interna,
AWG Media,Chile,glam golf with blair o'neal,Golf,[IAB17-2],Baseball,externa,contradice,sub:Baseball!=Golf,tt37180222,tvSeries,Sport,A,sin_genero_declarado,,337280,[512],Sports > Golf,[IAB17-15],2,2,externa,imdb
OTTera.tv,Venezuela,shadow self: trailer,Horror,[IAB1],Arts & Entertainment,externa,compatible,generico,tt20871662,short,"Comedy,Horror,Short",B,coincide,,335200,"[330, 646, 336]",Movies > Comedy Movies | Television > Comedy TV | Movies > Horror Movies,[IAB1],1,2,externa,
Select Plus PTE LTD (CTV),Argentina,as aventuras de pinóquio,Adventure,[IAB1-5],Movies,externa,compatible,generico,tt0073570,tvMovie,"Adventure,Family,Fantasy",B,coincide,,334240,"[325, 334, 335]",Movies > Action and Adventure Movies | Movies > Family and Children Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,declarado
TCL ADS - Springserve,Mexico,alpha delta zatan,Horror,[IAB1-5],Movies,externa,coincide,,tt6640214,movie,"Horror,Mystery,Thriller",A,coincide,,331040,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,windblown - official sanctuary biome launch trailer   galaxies gaming showcase 2025,Not Applicable,,,,,,,,,,no_comparable,,330880,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Argentina,necroking - official nintendo switch launch trailer,Not Applicable,,,,,,,,,,no_comparable,,328480,,,[IAB1],0,0,ninguna,
AWG Media,Argentina,all at sea,Sports,[IAB17],Sports,interna,coincide,,tt0050168,movie,Comedy,D,no_comparable,,328320,,,,1,1,interna,contentSeries
PML Digital,Argentina,eating,Cooking,[sports],sports,interna,compatible,generico,tt0099480,movie,"Comedy,Drama",D,no_comparable,vertical,327360,,,,1,1,interna,
iion Pty Ltd,Mexico,burlesque in harlem,comedy,[IAB1-5],Movies,externa,coincide,,tt0126223,movie,"Comedy,Music",A,coincide,,327200,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,double%20take,Thriller,[IAB1-5],Movies,externa,coincide,,tt0119011,movie,Thriller,B,coincide,,326720,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
AWG Media,Peru,ski a&e,Reality,[IAB17],Sports,interna,compatible,generico,,,,,no_comparable,,325920,[651],Television > Reality TV,[IAB1-7],1,3,interna,contentSeries
Select Plus PTE LTD (CTV),Chile,nas mãos de um estranho,Drama,[IAB1-5],Movies,externa,compatible,generico,tt0101242,tvMovie,"Drama,Thriller",A,coincide,,325440,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
TCL ADS - Springserve,Argentina,bella's story_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,324320,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Venezuela,shadows in the mirror: trailer,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt19113886,movie,"Drama,Romance",B,coincide,,323520,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Argentina,football_heads,Not Applicable,,,,,,,,,,no_comparable,,323440,,,[IAB1],0,0,ninguna,
TCL ADs (APAC),Chile,strange affection,Romance,[IAB1-5],Movies,externa,coincide,,tt0050934,movie,"Crime,Drama",A,no_coincide,,321120,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,la balada de hortensia,Comedy,[IAB1-5],Movies,externa,coincide,,tt28083907,movie,"Comedy,Drama,Fantasy",A,coincide,,320960,"[330, 333, 335]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Chile,Not Applicable,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,318640,,,,1,1,ninguna,
OTTera.tv,Costa Rica,another cancer movie (oliver cooper),Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,318080,,,,1,1,ninguna,
Select Plus PTE LTD (CTV),El Salvador,hide and bleed: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,,318080,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,by deception: trailer,Thriller,[IAB1-5],Movies,externa,coincide,,tt2231058,movie,Thriller,A,coincide,,314720,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Argentina,o último duende,Adventure,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,314560,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,no te desvanezcas,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,314240,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,tensions tv,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,313920,[336],Movies > Horror Movies,[IAB1],1,2,interna,
TCL ADs (APAC),Argentina,ciudad de acero,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,313280,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Ecuador,haunted_trailer,horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,310880,[336],Movies > Horror Movies,[IAB1],1,2,interna,
OTTera.tv,Venezuela,blood sweat and gears with billy lane,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,309760,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,demonicus: trailer,Action,[IAB1-5],Movies,externa,coincide,,tt0272069,movie,Horror,B,no_coincide,,306880,"[336, 335]",Movies > Horror Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Costa Rica,things i could never tell my mother: trailer,Documentary,[IAB1],Arts & Entertainment,externa,compatible,generico,tt23026294,movie,Documentary,A,coincide,,304000,[332],Movies > Documentary Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Mexico,best classic tv,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,301600,,,,1,1,ninguna,
"Coocaa, a SKYWORTH company",Peru,whitey outlaw outdoors,Sports,[IAB17-1],Auto Racing,interna,coincide,,,,,,no_comparable,,300000,,,,2,2,interna,contentSeries
TCL ADS - Springserve,Dominican Republic,winter blues: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt16915240,movie,Drama,A,coincide,,298560,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,blood orange,Drama,[IAB1-5],Movies,externa,coincide,,tt1710953,movie,"Drama,Thriller",B,coincide,,298560,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,e5. india,Documentary,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0052923,movie,"Documentary,Drama",B,coincide,,297760,"[648, 647]",Television > Factual TV | Television > Drama TV,[IAB1-7],1,3,externa,titulo
iion Pty Ltd,Colombia,le meilleur de la tv realite,Reality,[IAB1-7],Television,interna,coincide,,,,,,no_comparable,,296160,[651],Television > Reality TV,[IAB1-7],2,3,interna,declarado
"Coocaa, a SKYWORTH company",Peru,ep 72 broken record,Animation,"[IAB1-7, IAB17-12]",Television | Football,interna,compatible,generico,,,,,no_comparable,,293280,[641],Television > Animation TV,[IAB1-7],2,3,interna,contentSeries
TCL ADS - Springserve,Argentina,única tv,Lifestyle,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,292960,,,,1,1,interna,
TCL ADs (APAC),Mexico,nail in the coffin: the fall & rise of vampiro,"documentary,action,biography,sports",[IAB17],Sports,externa,coincide,,tt10489756,movie,"Biography,Documentary,Sport",A,coincide,vertical,292480,,,,1,1,externa,imdb
TCL ADs (APAC),Colombia,wraith ops - official gameplay trailer   galaxies gaming showcase 2025,Not Applicable,,,,,,,,,,no_comparable,,291040,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Argentina,private matters,Drama,[IAB1-5],Movies,externa,coincide,,tt20722324,movie,Drama,B,coincide,,288960,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Aluna Limited,Peru,ingenium: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt3641064,movie,Thriller,A,no_coincide,,288160,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Colombia,bancoco: trailer,Documentary,[IAB1-5],Movies,externa,coincide,,tt23788650,movie,Documentary,A,coincide,,288160,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
Vidaa  APAC Hisense Headquarter,Mexico,Not Applicable,Golf,[IAB12],News,interna,compatible,generico,,,,,no_comparable,,284960,[512],Sports > Golf,[IAB17-15],1,2,interna,
PML Digital,Colombia,space dogs: tropical adventure (space dogs 3),Action,[sports],sports,interna,contradice,vertical:deportes,,,,,no_comparable,vertical,284400,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,tal para cual,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt15215512,movie,"Comedy,Romance",B,coincide,,284000,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,the%20buddy%20cop,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt20412912,movie,Comedy,A,sin_genero_declarado,,283200,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,grjngo - películas del oeste,Western,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,282880,,,,1,1,interna,
OTTera.tv,Mexico,london to brighton,Crime,[IAB1-5],Movies,externa,coincide,,tt0490166,movie,"Crime,Drama,Thriller",B,coincide,,281760,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,mind keeper - official early access release trailer,Not Applicable,,,,,,,,,,no_comparable,,280960,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Dominican Republic,Not Applicable,Not Applicable,,,,,,,,,,no_comparable,,280800,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Argentina,the texans,Western,[IAB1-5],Movies,externa,coincide,,tt0030850,movie,"Drama,Western",B,coincide,,274800,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Chile,círculo,Drama,[IAB1-5],Movies,externa,coincide,,tt3118452,movie,"Drama,Horror,Mystery",B,coincide,,273760,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,the roses - official trailer,Not Applicable,,,,,,,,,,no_comparable,,273440,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Colombia,kent the elephant,Entertainment,[IAB1-22],Arts & Entertainment (tier 2 inexistente),ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,272400,,,,1,1,ninguna,
Vidaa,Mexico,duelo al sol,western drama,,,,,,tt2911668,movie,"Action,Adventure,Thriller",D,no_comparable,,271520,,,[IAB1],0,0,ninguna,
Vidaa,El Salvador,dude perfect,Entertainment,[IAB12],News,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,268480,,,,1,1,ninguna,
iion Pty Ltd,Peru,hypocritical,Thriller,[IAB1-5],Movies,externa,coincide,,tt14849568,movie,Thriller,B,coincide,,267200,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,the light of the moon: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt5047336,movie,Drama,A,coincide,,266720,"[333, 328]",Movies > Drama Movies | Movies > Indie and Arthouse Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,73 cows,"documentary,documentary,short",[IAB1-5],Movies,externa,compatible,generico,tt9193806,short,"Documentary,Short",A,coincide,,266080,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,declarado
Televisa Univision via OB,Costa Rica,Not Applicable,Not Applicable,,,,,,,,,,no_comparable,,266080,,,[IAB1],0,0,ninguna,
AWG Media,Argentina,s01:e07 - def jam classics (pt. 2),"hip hop,music,documentary",[IAB1-6],Music,interna,coincide,,,,,,no_comparable,,265600,,,,1,1,interna,
iion Pty Ltd,Argentina,necrosis,Horror,[IAB1-5],Movies,externa,coincide,,tt1131743,movie,"Horror,Thriller",B,coincide,,264800,"[336, 331, 328]",Movies > Horror Movies | Movies > Crime and Mystery Movies | Movies > Indie and Arthouse Movies,[IAB1-5],2,3,externa,imdb
Roku - oRTB,Puerto Rico,epg,Reality,"[IAB1-5, IAB1-7]",Movies | Television,interna,compatible,forma_ambigua,,,,,no_comparable,,263840,[651],Television > Reality TV,[IAB1-7],2,3,interna,genero
TCL ADS - Springserve,Mexico,young mr. lincoln,"drama,biography",[IAB1-5],Movies,externa,coincide,,tt0032155,movie,"Biography,Drama",A,coincide,,262560,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Venezuela,for the love of you,Romance,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt2290343,video,Romance,A,coincide,,261920,[326],Movies > Romance Movies,[IAB1],1,2,externa,
OTTera.tv,Dominican Republic,3.3 miles,Action,[IAB1-5],Movies,externa,coincide,,tt13160596,movie,Action,A,coincide,,261600,[325],Movies > Action and Adventure Movies,[IAB1-5],2,3,externa,imdb
AWG Media,Argentina,Not Applicable,Soap-Opera,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,261520,,,,1,1,ninguna,
iion Pty Ltd,Argentina,when did gaming handhelds stop being fun-size? - beyond clips,Gaming,[IAB9-30],Video & Computer Games,interna,coincide,,,,,,no_comparable,,260960,,,,1,1,interna,
Select Plus PTE LTD (CTV),Chile,la base,Action,[IAB1-5],Movies,externa,compatible,generico,tt0185908,video,"Action,Drama",B,coincide,,259840,"[325, 333, 331]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
AWG Media,Paraguay,travel man s06 e03 - madeira with robert webb,Comedy,[IAB20],Travel,externa,compatible,generico,tt4719744,tvSeries,"Adventure,Comedy,Documentary",A,coincide,,258880,"[646, 648]",Television > Comedy TV | Television > Factual TV,[IAB1-7],1,3,externa,titulo
Canela Media via Springserve,Mexico,el dorado,Not Applicable,[IAB1-7],Television,externa,coincide,,tt1375710,tvMiniSeries,"Action,Adventure,Fantasy",B,sin_genero_declarado,,255040,[647],Television > Drama TV,[IAB1-7],2,3,externa,imdb
iion Pty Ltd,Mexico,e2. staying connected while being off grid,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,254720,[648],Television > Factual TV,[IAB1-7],1,3,interna,titulo
iion Pty Ltd,Mexico,fancy a movie,Movies,[IAB1-5],Movies,interna,coincide,,,,,,no_comparable,,253600,,,,2,2,ninguna,declarado
